Timestamp,CAN_ID,ECU,DLC,DATA0,DATA1,DATA2,DATA3,DATA4,DATA5,DATA6,DATA7,Binary_Label,Flag,Severity
3.752413,0080,Airbag,8,91,252,0,251,0,255,3,252,0,Normal,Low
3.760893,0120,Engine,8,21,143,48,1,96,0,253,0,0,Normal,Low
3.765393,0140,Steering,8,79,127,2,126,0,0,15,37,0,Normal,Low
3.771376,00A0,ABS,8,46,0,102,97,1,1,168,182,0,Normal,Low
3.774101,0240,Wheel,8,51,46,48,47,54,2,2,1,0,Normal,Low
3.781919,0130,Engine,8,20,140,47,1,105,1,253,5,0,Normal,Low
3.787649,0120,Engine,8,18,143,48,0,98,4,255,0,0,Normal,Low
3.789199,0140,Steering,8,78,130,1,129,3,0,15,30,0,Normal,Low
3.791061,00A0,ABS,8,47,1,102,101,1,4,167,185,0,Normal,Low
3.794788,0240,Wheel,8,43,47,46,45,47,0,0,0,0,Normal,Low
3.802221,0220,Body,8,94,0,4,0,0,0,0,255,0,Normal,Low
3.808942,0100,Engine,8,19,135,53,2,103,5,255,3,0,Normal,Low
3.810022,0200,Body,8,92,0,1,1,2,2,3,252,0,Normal,Low
3.818692,01A0,Battery,8,112,102,0,205,3,5,1,3,0,Normal,Low
3.826906,0100,Engine,8,15,143,45,2,104,3,255,0,0,Normal,Low
3.831112,0200,Body,8,93,0,3,0,5,5,3,253,0,Normal,Low
3.83596,0100,Engine,8,12,141,50,0,101,4,252,0,0,Normal,Low
3.844913,0080,Airbag,8,100,250,0,250,1,253,4,252,0,Normal,Low
3.847321,0080,Airbag,8,93,250,2,255,0,253,0,253,0,Normal,Low
3.848822,0240,Wheel,8,49,50,52,52,52,0,2,0,0,Normal,Low
3.851092,00A0,ABS,8,49,5,95,104,0,0,170,191,0,Normal,Low
3.854488,0180,Transmission,8,29,5,0,0,59,123,4,0,0,Normal,Low
3.862391,0240,Wheel,8,50,49,51,48,53,1,0,5,0,Normal,Low
3.870447,0160,Transmission,8,30,1,5,6,61,129,5,5,0,Normal,Low
3.875468,0280,ADAS,8,69,19,33,49,72,80,99,116,0,Normal,Low
3.878932,0220,Body,8,91,0,1,1,0,0,0,255,0,Normal,Low
3.884254,0240,Wheel,8,44,49,47,55,45,5,0,5,0,Normal,Low
3.891782,00A0,ABS,8,50,0,102,105,0,4,166,189,0,Normal,Low
3.893845,0220,Body,8,95,0,1,4,4,5,1,254,0,Normal,Low
3.900154,0130,Engine,8,14,133,54,0,96,5,252,5,0,Normal,Low
3.901172,0200,Body,8,95,0,5,3,0,5,0,252,0,Normal,Low
3.902129,0220,Body,8,95,2,3,0,4,3,0,255,0,Normal,Low
3.904647,0240,Wheel,8,48,45,53,54,50,2,2,2,0,Normal,Low
3.912485,01A0,Battery,8,115,95,0,201,0,5,0,5,0,Normal,Low
3.919366,0100,Engine,8,16,139,50,0,105,3,250,3,0,Normal,Low
3.923767,00C0,ABS,8,47,4,99,104,0,3,168,185,0,Normal,Low
3.92581,0260,ADAS,8,59,21,34,51,67,86,102,121,0,Normal,Low
3.932679,0140,Steering,8,81,126,0,129,5,0,13,32,0,Normal,Low
3.941822,0240,Wheel,8,51,47,55,45,51,0,0,2,0,Normal,Low
3.950239,0260,ADAS,8,68,20,33,56,66,88,101,124,0,Normal,Low
3.954597,0130,Engine,8,14,133,45,4,104,0,254,1,0,Normal,Low
3.96044,0080,Airbag,8,96,253,0,255,0,251,0,255,0,Normal,Low
3.965956,00C0,ABS,8,44,0,103,104,4,0,173,191,0,Normal,Low
3.971999,0130,Engine,8,15,137,55,1,100,0,253,5,0,Normal,Low
3.976588,0080,Airbag,8,100,252,0,250,3,255,0,255,0,Normal,Low
3.980209,00C0,ABS,8,43,4,103,104,1,4,175,191,0,Normal,Low
3.980903,00C0,ABS,8,52,4,102,95,4,0,170,184,0,Normal,Low
3.982553,0260,ADAS,8,69,20,32,55,67,83,106,114,0,Normal,Low
3.98977,0120,Engine,8,21,138,54,0,98,0,254,0,0,Normal,Low
3.990722,0080,Airbag,8,95,251,0,254,0,255,5,255,0,Normal,Low
3.996558,0120,Engine,8,19,142,55,0,96,3,252,2,0,Normal,Low
3.99807,0080,Airbag,8,98,255,0,255,5,253,3,252,0,Normal,Low
3.999535,00A0,ABS,8,53,4,100,105,0,0,175,186,0,Normal,Low
4.00681,00C0,ABS,8,43,0,96,95,0,0,165,183,0,Normal,Low
4.01651,01A0,Battery,8,115,103,5,202,2,0,0,0,0,Normal,Low
4.025764,0080,Airbag,8,98,255,0,255,0,251,0,255,0,Normal,Low
4.028957,0100,Engine,8,11,140,54,0,96,2,255,0,0,Normal,Low
4.029808,0160,Transmission,8,31,1,4,0,66,131,1,0,0,Normal,Low
4.032929,0130,Engine,8,14,140,54,0,100,4,250,2,0,Normal,Low
4.036182,0200,Body,8,100,1,0,0,6,5,2,255,0,Normal,Low
4.045352,0260,ADAS,8,63,21,39,48,68,89,104,124,0,Normal,Low
4.05498,0180,Transmission,8,29,0,7,3,67,128,0,4,0,Normal,Low
4.060124,0140,Steering,8,75,132,5,124,1,0,11,32,0,Normal,Low
4.065771,01A0,Battery,8,111,104,0,204,5,0,1,2,0,Normal,Low
4.074801,01C0,Battery,8,112,101,0,202,0,0,5,3,0,Normal,Low
4.083178,0130,Engine,8,12,140,55,0,95,0,255,0,0,Normal,Low
4.084099,0280,ADAS,8,69,17,32,48,72,83,104,124,0,Normal,Low
4.086951,0200,Body,8,93,3,0,0,0,0,0,254,0,Normal,Low
4.096847,0160,Transmission,8,36,3,1,8,67,125,5,5,0,Normal,Low
4.099747,0280,ADAS,8,59,19,31,52,64,81,98,115,0,Normal,Low
4.106593,0180,Transmission,8,36,0,7,8,68,127,3,0,0,Normal,Low
4.10965,0130,Engine,8,16,140,53,0,102,2,255,4,0,Normal,Low
4.114229,0100,Engine,8,12,138,47,1,98,2,252,0,0,Normal,Low
4.117598,00C0,ABS,8,53,0,101,97,0,5,172,184,0,Normal,Low
4.12195,0240,Wheel,8,52,49,53,47,50,0,0,3,0,Normal,Low
4.129378,0200,Body,8,93,4,0,5,1,5,0,251,0,Normal,Low
4.133506,0140,Steering,8,76,125,0,123,4,1,19,32,0,Normal,Low
4.140405,0220,Body,8,98,1,4,4,5,0,0,252,0,Normal,Low
4.150215,0180,Transmission,8,37,4,5,0,68,130,0,1,0,Normal,Low
4.156588,0280,ADAS,8,60,13,30,47,65,83,101,124,0,Normal,Low
4.159583,01C0,Battery,8,109,95,0,201,0,3,2,4,0,Normal,Low
4.160774,0220,Body,8,96,5,0,0,0,0,0,253,0,Normal,Low
4.169731,0200,Body,8,91,0,0,0,4,0,0,255,0,Normal,Low
4.174084,01C0,Battery,8,111,102,0,201,0,0,1,0,0,Normal,Low
4.176146,0100,Engine,8,15,138,53,4,103,0,252,5,0,Normal,Low
4.184038,0280,ADAS,8,62,13,34,49,68,89,98,119,0,Normal,Low
4.189864,0180,Transmission,8,35,0,0,2,67,129,0,0,0,Normal,Low
4.195426,0080,Airbag,8,94,250,5,255,0,253,0,255,0,Normal,Low
4.200392,0130,Engine,8,21,136,48,0,105,5,255,3,0,Normal,Low
4.20822,0140,Steering,8,77,131,0,129,0,1,13,30,0,Normal,Low
4.209445,0240,Wheel,8,53,51,45,51,55,2,0,0,0,Normal,Low
4.2127,0220,Body,8,95,4,6,4,0,0,4,255,0,Normal,Low
4.221813,0100,Engine,8,21,140,52,0,96,0,255,1,0,Normal,Low
4.225388,00A0,ABS,8,52,0,102,101,0,0,173,190,0,Normal,Low
4.230416,0080,Airbag,8,94,252,3,255,5,250,0,251,0,Normal,Low
4.232802,0200,Body,8,93,1,6,1,4,4,0,251,0,Normal,Low
4.238933,0080,Airbag,8,95,255,3,254,1,255,2,253,0,Normal,Low
4.245848,0120,Engine,8,14,141,52,0,97,1,251,0,0,Normal,Low
4.247459,00C0,ABS,8,49,0,104,100,5,4,174,190,0,Normal,Low
4.24865,00A0,ABS,8,44,1,98,97,3,0,172,187,0,Normal,Low
4.257124,0160,Transmission,8,34,4,3,0,66,129,0,0,0,Normal,Low
4.262964,00A0,ABS,8,49,0,97,100,0,0,173,185,0,Normal,Low
4.271591,0260,ADAS,8,68,18,39,55,63,85,103,115,0,Normal,Low
4.27332,0220,Body,8,96,0,4,2,3,3,4,255,0,Normal,Low
4.280297,0080,Airbag,8,94,255,1,255,0,252,0,251,0,Normal,Low
4.283822,0240,Wheel,8,48,50,46,48,49,0,0,0,0,Normal,Low
4.28457,01C0,Battery,8,113,98,1,201,0,1,0,5,0,Normal,Low
4.285079,00A0,ABS,8,52,0,99,105,0,4,166,190,0,Normal,Low
4.289507,00A0,ABS,8,45,0,101,102,0,0,174,188,0,Normal,Low
4.298612,0160,Transmission,8,36,0,1,0,60,124,5,0,0,Normal,Low
4.300297,01C0,Battery,8,110,96,0,198,0,0,0,0,0,Normal,Low
4.30958,0120,Engine,8,14,137,45,0,99,1,255,0,0,Normal,Low
4.317837,00C0,ABS,8,51,3,95,100,5,0,173,192,0,Normal,Low
4.322506,00A0,ABS,8,47,0,96,100,0,3,173,192,0,Normal,Low
4.323553,0240,Wheel,8,49,53,45,53,46,2,0,2,0,Normal,Low
4.325038,00C0,ABS,8,53,0,99,96,2,1,174,188,0,Normal,Low
4.330472,0160,Transmission,8,29,3,2,7,60,129,0,5,0,Normal,Low
4.33659,00A0,ABS,8,43,0,96,105,0,0,165,186,0,Normal,Low
4.344597,0220,Body,8,100,0,0,0,2,0,3,255,0,Normal,Low
4.350149,01A0,Battery,8,109,98,0,202,0,0,0,0,0,Normal,Low
4.353206,01A0,Battery,8,115,104,0,198,2,3,4,5,0,Normal,Low
4.355171,0280,ADAS,8,63,16,36,50,73,84,99,120,0,Normal,Low
4.36094,0220,Body,8,98,5,0,0,0,0,1,255,0,Normal,Low
4.367957,0240,Wheel,8,52,49,49,48,53,0,0,0,0,Normal,Low
4.372183,0220,Body,8,97,0,3,0,2,3,0,255,0,Normal,Low
4.377203,0220,Body,8,94,1,0,0,0,1,0,255,0,Normal,Low
4.37929,0100,Engine,8,12,139,51,0,96,0,252,4,0,Normal,Low
4.387296,0080,Airbag,8,100,252,1,255,0,255,0,254,0,Normal,Low
4.396298,0180,Transmission,8,32,5,5,5,65,133,0,5,0,Normal,Low
4.401015,0140,Steering,8,83,125,0,130,0,0,18,28,0,Normal,Low
4.406826,0130,Engine,8,15,136,50,0,96,2,255,0,0,Normal,Low
4.410078,01C0,Battery,8,117,98,3,203,0,0,2,0,0,Normal,Low
4.411473,0180,Transmission,8,28,4,2,0,68,132,0,1,0,Normal,Low
4.415588,01A0,Battery,8,112,99,0,197,0,3,4,0,0,Normal,Low
4.424069,0140,Steering,8,76,123,2,132,4,5,21,29,0,Normal,Low
4.433002,0160,Transmission,8,27,3,5,6,61,125,0,4,0,Normal,Low
4.434837,0180,Transmission,8,28,0,6,2,60,125,0,5,0,Normal,Low
4.436353,0140,Steering,8,81,125,0,131,0,0,21,31,0,Normal,Low
4.442858,0180,Transmission,8,29,0,0,0,61,130,2,0,0,Normal,Low
4.449377,0240,Wheel,8,47,51,50,49,50,5,1,0,0,Normal,Low
4.458705,0080,Airbag,8,94,254,0,253,0,255,2,255,0,Normal,Low
4.466466,0080,Airbag,8,93,253,0,255,5,252,5,255,0,Normal,Low
4.475615,0160,Transmission,8,32,0,7,0,61,123,0,0,0,Normal,Low
4.483885,0140,Steering,8,83,125,0,131,0,0,15,28,0,Normal,Low
4.485247,0200,Body,8,98,5,1,2,6,0,0,251,0,Normal,Low
4.490701,0200,Body,8,96,4,6,0,2,0,0,252,0,Normal,Low
4.49885,0200,Body,8,101,0,0,0,6,0,0,255,0,Normal,Low
4.508131,00A0,ABS,8,51,0,97,102,2,0,172,188,0,Normal,Low
4.517862,0080,Airbag,8,95,253,5,253,0,253,2,250,0,Normal,Low
4.520892,0130,Engine,8,11,141,53,0,103,0,253,0,0,Normal,Low
4.522632,01A0,Battery,8,108,97,0,200,4,4,4,0,0,Normal,Low
4.527596,0280,ADAS,8,59,21,39,55,72,87,99,118,0,Normal,Low
4.537585,01C0,Battery,8,111,101,0,204,3,0,0,0,0,Normal,Low
4.545914,01A0,Battery,8,116,104,0,199,3,0,0,2,0,Normal,Low
4.553994,0160,Transmission,8,28,0,6,0,69,128,0,0,0,Normal,Low
4.562357,0240,Wheel,8,52,54,52,53,52,0,1,4,0,Normal,Low
4.562904,0260,ADAS,8,59,17,32,54,67,89,99,117,0,Normal,Low
4.565847,0220,Body,8,99,5,0,0,6,1,2,254,0,Normal,Low
4.571099,00C0,ABS,8,43,0,100,103,0,0,174,186,0,Normal,Low
4.578269,00C0,ABS,8,51,5,95,105,4,4,167,184,0,Normal,Low
4.579358,01A0,Battery,8,113,100,0,205,0,0,0,0,0,Normal,Low
4.579959,0200,Body,8,92,0,0,1,0,0,5,253,0,Normal,Low
4.584486,0220,Body,8,93,0,0,0,0,4,1,255,0,Normal,Low
4.592385,0120,Engine,8,19,137,54,5,95,0,255,5,0,Normal,Low
4.593387,0180,Transmission,8,29,0,3,3,63,124,0,2,0,Normal,Low
4.60129,0120,Engine,8,12,134,45,0,102,0,250,0,0,Normal,Low
4.603344,0280,ADAS,8,64,20,35,51,70,85,98,115,0,Normal,Low
4.606849,00C0,ABS,8,53,0,104,105,3,2,171,189,0,Normal,Low
4.609636,0220,Body,8,101,0,2,4,0,3,2,251,0,Normal,Low
4.616715,01A0,Battery,8,113,97,0,200,0,1,5,4,0,Normal,Low
4.623165,00C0,ABS,8,43,5,97,98,0,0,167,183,0,Normal,Low
4.625587,0260,ADAS,8,59,15,35,52,70,84,98,124,0,Normal,Low
4.628815,01C0,Battery,8,116,102,2,203,3,1,0,5,0,Normal,Low
4.636181,0280,ADAS,8,59,17,29,53,63,90,107,121,0,Normal,Low
4.644341,00C0,ABS,8,52,2,100,96,0,2,174,188,0,Normal,Low
4.645338,0140,Steering,8,78,123,5,124,0,0,19,36,0,Normal,Low
4.64962,01C0,Battery,8,114,102,0,205,3,0,5,0,0,Normal,Low
4.659492,0080,Airbag,8,96,255,3,253,0,250,5,255,0,Normal,Low
4.66854,0130,Engine,8,19,139,46,0,95,0,255,0,0,Normal,Low
4.669981,0240,Wheel,8,53,51,52,52,47,3,0,0,0,Normal,Low
4.679364,0120,Engine,8,14,141,52,2,103,4,255,1,0,Normal,Low
4.682806,0080,Airbag,8,101,255,0,250,1,255,2,252,0,Normal,Low
4.688208,0180,Transmission,8,27,6,5,0,64,128,0,1,0,Normal,Low
4.690273,01A0,Battery,8,108,103,5,201,4,0,0,0,0,Normal,Low
4.692803,01C0,Battery,8,115,100,0,205,1,0,0,3,0,Normal,Low
4.696791,0220,Body,8,97,0,1,0,0,5,0,255,0,Normal,Low
4.703175,0180,Transmission,8,29,2,3,0,69,130,0,5,0,Normal,Low
4.706875,0130,Engine,8,13,137,49,3,98,0,254,0,0,Normal,Low
4.708708,0160,Transmission,8,33,0,5,0,66,131,0,0,0,Normal,Low
4.715814,01A0,Battery,8,116,96,4,203,0,0,0,0,0,Normal,Low
4.717694,0280,ADAS,8,67,12,29,46,65,87,98,116,0,Normal,Low
4.718546,0130,Engine,8,20,136,49,3,101,1,255,4,0,Normal,Low
4.719495,0220,Body,8,95,0,0,4,3,0,3,254,0,Normal,Low
4.727942,0080,Airbag,8,95,254,3,253,0,255,4,255,0,Normal,Low
4.733552,0100,Engine,8,12,135,50,0,100,0,255,0,0,Normal,Low
4.741377,0180,Transmission,8,32,6,6,0,60,131,0,0,0,Normal,Low
4.746546,0260,ADAS,8,68,19,33,49,73,80,100,123,0,Normal,Low
4.752071,01A0,Battery,8,115,101,0,201,0,0,3,0,0,Normal,Low
4.760082,01C0,Battery,8,108,95,0,202,3,2,0,2,0,Normal,Low
4.76476,0220,Body,8,94,1,0,0,0,5,2,255,0,Normal,Low
4.770952,0160,Transmission,8,34,1,4,0,60,126,4,0,0,Normal,Low
4.778667,00A0,ABS,8,44,0,97,101,1,2,172,188,0,Normal,Low
4.784917,01C0,Battery,8,111,101,0,202,0,5,0,1,0,Normal,Low
4.793068,0220,Body,8,93,0,0,5,5,1,0,255,0,Normal,Low
4.796667,0080,Airbag,8,98,250,0,253,2,255,0,250,0,Normal,Low
4.806451,0200,Body,8,97,0,3,0,0,5,4,255,0,Normal,Low
4.81293,0120,Engine,8,19,141,50,0,104,1,252,1,0,Normal,Low
4.814297,0120,Engine,8,14,136,51,0,97,4,253,0,0,Normal,Low
4.824219,01C0,Battery,8,109,104,4,203,4,5,0,1,0,Normal,Low
4.827541,0280,ADAS,8,64,14,31,50,67,80,97,117,0,Normal,Low
4.835171,0260,ADAS,8,64,21,35,52,65,85,103,114,0,Normal,Low
4.844209,0240,Wheel,8,48,53,50,50,53,0,0,1,0,Normal,Low
4.846613,01A0,Battery,8,109,101,1,202,4,0,5,1,0,Normal,Low
4.851723,0180,Transmission,8,30,0,1,5,64,125,4,3,0,Normal,Low
4.855979,00A0,ABS,8,46,5,104,101,4,1,165,188,0,Normal,Low
4.863763,0260,ADAS,8,62,17,33,51,71,88,101,115,0,Normal,Low
4.870074,0180,Transmission,8,28,6,0,1,65,127,0,0,0,Normal,Low
4.877372,0160,Transmission,8,31,0,0,6,66,133,4,0,0,Normal,Low
4.879216,0200,Body,8,95,0,3,0,1,0,1,255,0,Normal,Low
4.882951,0140,Steering,8,82,127,0,131,2,0,16,35,0,Normal,Low
4.888367,0260,ADAS,8,62,22,29,46,72,87,103,121,0,Normal,Low
4.88932,0200,Body,8,98,4,4,0,1,0,5,254,0,Normal,Low
4.890264,0280,ADAS,8,69,22,32,50,70,81,103,119,0,Normal,Low
4.891333,01A0,Battery,8,112,98,0,195,3,5,0,1,0,Normal,Low
4.899108,0160,Transmission,8,29,0,0,4,69,128,4,0,0,Normal,Low
4.906693,0280,ADAS,8,66,16,32,47,68,86,98,116,0,Normal,Low
4.910713,0240,Wheel,8,43,54,46,45,45,1,0,4,0,Normal,Low
4.914538,01A0,Battery,8,110,104,4,201,0,4,5,0,0,Normal,Low
4.918396,0120,Engine,8,11,140,55,1,95,4,254,1,0,Normal,Low
4.91967,0260,ADAS,8,59,13,35,48,67,84,105,121,0,Normal,Low
4.929207,0100,Engine,8,20,134,48,0,97,0,255,0,0,Normal,Low
4.93305,01C0,Battery,8,107,100,0,197,1,2,4,0,0,Normal,Low
4.942649,01C0,Battery,8,115,101,0,198,0,1,0,5,0,Normal,Low
4.947417,0140,Steering,8,82,133,0,132,4,0,13,34,0,Normal,Low
4.955268,0140,Steering,8,82,132,0,132,3,5,18,30,0,Normal,Low
4.963788,0200,Body,8,97,0,0,3,0,0,0,251,0,Normal,Low
4.968367,0100,Engine,8,17,134,51,5,103,0,250,1,0,Normal,Low
4.974048,0280,ADAS,8,60,15,35,49,70,84,107,114,0,Normal,Low
4.981027,00A0,ABS,8,44,0,104,97,0,3,175,182,0,Normal,Low
4.986523,0260,ADAS,8,68,18,38,51,67,83,106,122,0,Normal,Low
4.991528,0160,Transmission,8,35,1,0,0,68,123,4,0,0,Normal,Low
4.997686,0160,Transmission,8,29,0,0,7,60,128,0,0,0,Normal,Low
4.999726,0260,ADAS,8,60,14,36,55,63,84,106,120,0,Normal,Low
5.00755,01A0,Battery,8,107,96,2,197,0,0,0,0,0,Normal,Low
5.014517,00C0,ABS,8,44,0,96,101,5,0,171,190,0,Normal,Low
5.017264,0200,Body,8,101,5,1,1,0,0,0,252,0,Normal,Low
5.027051,0080,Airbag,8,96,255,2,255,0,254,0,255,0,Normal,Low
5.028104,0080,Airbag,8,94,255,5,252,0,252,0,250,0,Normal,Low
5.033067,00C0,ABS,8,44,0,104,97,0,0,167,185,0,Normal,Low
5.040445,0260,ADAS,8,62,14,32,46,71,90,104,119,0,Normal,Low
5.049671,01C0,Battery,8,117,103,0,204,0,0,2,0,0,Normal,Low
5.058292,0160,Transmission,8,32,2,0,1,60,128,5,0,0,Normal,Low
5.063027,01A0,Battery,8,114,98,0,200,1,0,0,0,0,Normal,Low
5.06583,0240,Wheel,8,45,45,45,51,53,0,0,2,0,Normal,Low
5.068002,0280,ADAS,8,59,20,38,56,73,83,101,124,0,Normal,Low
5.068713,0140,Steering,8,75,125,3,122,2,0,20,29,0,Normal,Low
5.074626,0280,ADAS,8,59,22,31,50,72,87,105,120,0,Normal,Low
5.076356,0180,Transmission,8,30,5,4,8,61,124,0,0,0,Normal,Low
5.081189,01C0,Battery,8,116,101,0,197,1,0,0,4,0,Normal,Low
5.085143,0080,Airbag,8,95,255,0,255,0,255,0,255,0,Normal,Low
5.086954,0160,Transmission,8,29,0,2,1,60,133,5,0,0,Normal,Low
5.091583,0240,Wheel,8,46,51,46,52,52,4,2,0,0,Normal,Low
5.100438,0180,Transmission,8,28,0,7,0,66,133,0,0,0,Normal,Low
5.108658,0100,Engine,8,21,139,50,0,104,0,255,4,0,Normal,Low
5.112494,0140,Steering,8,82,128,2,128,0,1,15,30,0,Normal,Low
5.12204,0200,Body,8,95,4,2,3,2,0,0,255,0,Normal,Low
5.128844,0220,Body,8,91,0,0,0,0,0,3,254,0,Normal,Low
5.13856,0240,Wheel,8,45,48,45,51,54,0,4,0,0,Normal,Low
5.14004,0240,Wheel,8,44,53,55,55,53,2,0,0,0,Normal,Low
5.147712,0100,Engine,8,17,133,47,0,100,0,255,0,0,Normal,Low
5.150365,0080,Airbag,8,94,255,2,254,1,255,0,255,0,Normal,Low
5.15223,0080,Airbag,8,98,255,0,254,0,250,3,254,0,Normal,Low
5.155913,0240,Wheel,8,45,46,55,53,45,0,0,4,0,Normal,Low
5.164981,0220,Body,8,100,0,3,3,1,1,1,254,0,Normal,Low
5.168949,0160,Transmission,8,28,0,1,0,65,130,0,3,0,Normal,Low
5.177391,0160,Transmission,8,32,5,2,1,69,131,5,0,0,Normal,Low
5.177957,0080,Airbag,8,92,255,0,255,4,253,2,251,0,Normal,Low
5.178921,0180,Transmission,8,32,2,0,0,59,132,5,0,0,Normal,Low
5.18766,00A0,ABS,8,50,0,102,96,0,3,172,191,0,Normal,Low
5.193443,01A0,Battery,8,110,95,0,203,0,0,0,2,0,Normal,Low
5.199959,01A0,Battery,8,112,99,0,204,1,2,0,5,0,Normal,Low
5.20269,0220,Body,8,92,4,2,1,1,5,0,255,0,Normal,Low
5.209703,0100,Engine,8,12,141,46,5,98,4,251,0,0,Normal,Low
5.213567,00C0,ABS,8,46,0,98,104,0,5,169,186,0,Normal,Low
5.215961,01C0,Battery,8,109,98,3,195,1,0,5,4,0,Normal,Low
5.225012,0130,Engine,8,19,137,52,0,104,3,255,5,0,Normal,Low
5.229784,00C0,ABS,8,44,0,103,102,5,1,170,192,0,Normal,Low
5.233702,01A0,Battery,8,112,95,1,200,0,0,4,0,0,Normal,Low
5.237172,0240,Wheel,8,44,54,50,48,53,3,0,5,0,Normal,Low
5.246182,0140,Steering,8,75,132,3,132,5,0,16,31,0,Normal,Low
5.253568,0260,ADAS,8,64,16,37,56,69,89,103,119,0,Normal,Low
5.26164,0100,Engine,8,21,139,45,4,98,1,255,2,0,Normal,Low
5.263363,0220,Body,8,97,0,0,3,5,0,2,254,0,Normal,Low
5.26665,00C0,ABS,8,45,3,97,105,1,0,169,188,0,Normal,Low
5.272326,0220,Body,8,91,1,1,3,5,5,0,253,0,Normal,Low
5.278173,0080,Airbag,8,95,251,0,255,5,255,0,255,0,Normal,Low
5.286145,01A0,Battery,8,111,105,5,205,4,3,0,0,0,Normal,Low
5.29109,0160,Transmission,8,37,2,4,1,60,132,4,4,0,Normal,Low
